Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Primary Shape,Secondary Shape,Filename,Internal ID,Unique Entry ID,category
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble0.png,Green,No,5200,1300,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L,TopsTexOnepieceDressLNoble0,5798,3MAj5E69dFpmd5kKu,dresses
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble1.png,Ruby red,No,5200,1300,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L,TopsTexOnepieceDressLNoble1,7426,2j29HRzvFsfzGu7TT,dresses
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble2.png,White,No,5200,1300,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L,TopsTexOnepieceDressLNoble2,7427,5HrToGYJ9soahyvK2,dresses
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble3.png,Blue,No,5200,1300,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L,TopsTexOnepieceDressLNoble3,7428,hEShS9mdw5DBbyvj4,dresses
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble4.png,Black,No,5200,1300,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L,TopsTexOnepieceDressLNoble4,7429,DWyDKcacuNvBk2wHf,dresses
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble5.png,Purple,No,5200,1300,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L,TopsTexOnepieceDressLNoble5,7430,isHhNNktbHyoCZsDB,dresses
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble6.png,Yellow,No,5200,1300,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L,TopsTexOnepieceDressLNoble6,7431,EBfJWQEJhTRBt5YCm,dresses
noble dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLNoble7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLNoble7.png,Red,No,5200,1300,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,For sale,Dress,L,TopsTexOnepieceDressLNoble7,7432,3vmf9dBa7Ye4nx94M,dresses
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine0.png,Pink,No,2760,690,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,A-line,L,TopsTexOnepieceAlineLHeroine0,3159,bjuJ6nL74NbJoGJQs,dresses
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine1.png,Blue,No,2760,690,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,A-line,L,TopsTexOnepieceAlineLHeroine1,9481,Q9pFEoAeaZ5GL3zTg,dresses
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine2.png,Green,No,2760,690,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,A-line,L,TopsTexOnepieceAlineLHeroine2,9482,4xF2FcggyuqQmSkcb,dresses
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine3.png,Red,No,2760,690,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,A-line,L,TopsTexOnepieceAlineLHeroine3,9483,LfC8sSxGxjSWRCojv,dresses
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine4.png,Yellow,No,2760,690,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,A-line,L,TopsTexOnepieceAlineLHeroine4,9484,vLXTKQkyCayui6oPQ,dresses
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine5.png,Black,No,2760,690,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,A-line,L,TopsTexOnepieceAlineLHeroine5,9485,RxE8eE7oWSzha2azs,dresses
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine6.png,Silver,No,2760,690,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,A-line,L,TopsTexOnepieceAlineLHeroine6,9486,7AMJcaqTCzK8ymKg5,dresses
noble zap suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLHeroine7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLHeroine7.png,White,No,2760,690,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,fairy tale; theatrical; work,For sale,A-line,L,TopsTexOnepieceAlineLHeroine7,9487,bxpAkQgfGH8Hu3Az3,dresses
nurse's dress uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHNurse0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHNurse0.png,Pink,No,2200,550,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,Box,H,TopsTexOnepieceBoxHNurse0,3347,KoRLxhbH9HcPtTstZ,dresses
nurse's dress uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHNurse1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHNurse1.png,White,No,2200,550,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,Box,H,TopsTexOnepieceBoxHNurse1,7792,aQoLvyKfKHh8t8ZoC,dresses
nurse's dress uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHNurse2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHNurse2.png,Blue,No,2200,550,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,Box,H,TopsTexOnepieceBoxHNurse2,7793,WCR64RSgwSQFdwdwz,dresses
office uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLOffice0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLOffice0.png,Blue,No,1600,400,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; work,For sale,Box,L,TopsTexOnepieceBoxLOffice0,4336,CHr7QHcteceHeRKDq,dresses
office uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLOffice1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLOffice1.png,Pink,No,1600,400,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; work,For sale,Box,L,TopsTexOnepieceBoxLOffice1,9030,a4tX93FxmaMvetYTK,dresses
office uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLOffice2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLOffice2.png,Gray,No,1600,400,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,formal; work,For sale,Box,L,TopsTexOnepieceBoxLOffice2,9031,bJgB57F4KgCoZEpwf,dresses
old commoner's kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi0.png,Golden yellow,No,1920,480,Yellow,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,Kimono,L,TopsTexOnepieceKimonoLShitamachi0,5801,sm4SqwzM6mCfrNxpQ,dresses
old commoner's kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi1.png,Blue,No,1920,480,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,Kimono,L,TopsTexOnepieceKimonoLShitamachi1,8996,cpiNa3XwYbc7ss94M,dresses
old commoner's kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi2.png,Green,No,1920,480,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,Kimono,L,TopsTexOnepieceKimonoLShitamachi2,8997,uhHHyR25aWHM2kdWy,dresses
old commoner's kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLShitamachi3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLShitamachi3.png,Red,No,1920,480,Red,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday,For sale,Kimono,L,TopsTexOnepieceKimonoLShitamachi3,8998,BzjTwgR5a75zrnhvg,dresses
orange dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNOrange.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNOrange.png,Orange,Yes,NFS,1600,Orange,Yellow,1x1,Crafting,,1.0.0,Cute,fairy tale; party; theatrical,Not for sale,A-line,N,TopsTexOnepieceAlineNOrange,3288,8m2LZar64pBxMzkP9,dresses
overall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt0.png,Denim,No,2000,500,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday,For sale,Box,H,TopsTexOnepieceBoxHJumperskirt0,3059,eozpEh54SWuKonthQ,dresses
overall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt1.png,Yellow,No,2000,500,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday,For sale,Box,H,TopsTexOnepieceBoxHJumperskirt1,4164,MBaBuo7n332se5hpy,dresses
overall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt2.png,Beige,No,2000,500,Beige,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday,For sale,Box,H,TopsTexOnepieceBoxHJumperskirt2,4165,i9JWQoWRCFxjpQwLQ,dresses
overall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt3.png,Red,No,2000,500,Red,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday,For sale,Box,H,TopsTexOnepieceBoxHJumperskirt3,4166,MCCfWRuJBeqQH9YfJ,dresses
overall dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxHJumperskirt4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxHJumperskirt4.png,Green,No,2000,500,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday,For sale,Box,H,TopsTexOnepieceBoxHJumperskirt4,9012,xhsDpu4bcn5B8eSr6,dresses
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard0.png,Pink,No,1800,450,Pink,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,Box,N,TopsTexOnepieceBoxNStandard0,4556,Z9DZhJNquxP5Q84fj,dresses
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard1.png,Blue,No,1800,450,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,Box,N,TopsTexOnepieceBoxNStandard1,7917,MTQs5rCo8TsDLS4xX,dresses
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard2.png,Green,No,1800,450,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,Box,N,TopsTexOnepieceBoxNStandard2,7918,nXEJa62GiLMSp8nER,dresses
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard3.png,Brown,No,1800,450,Brown,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,Box,N,TopsTexOnepieceBoxNStandard3,7919,uF57PFc67HxykCaSd,dresses
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard4.png,Orange,No,1800,450,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,Box,N,TopsTexOnepieceBoxNStandard4,7920,YBzq9qZf4Frd5T7Jg,dresses
oversized print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNStandard5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNStandard5.png,Beige,No,1800,450,Beige,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,party; vacation,For sale,Box,N,TopsTexOnepieceBoxNStandard5,7921,3o3hBZaLdaE7psyrW,dresses
oversized-sweats dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLSwitchsweat0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLSwitchsweat0.png,Red,No,1500,375,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,everyday; comfy; sporty,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat0,4424,xknLuBzRhM9hPdBK4,dresses
oversized-sweats dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLSwitchsweat1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLSwitchsweat1.png,Light blue,No,1500,375,Light blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,everyday; comfy; sporty,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat1,7988,K3WdePZCz8Dc82jD6,dresses
oversized-sweats dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLSwitchsweat2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLSwitchsweat2.png,Yellow,No,1500,375,Yellow,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,everyday; comfy; sporty,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat2,7989,8QSqYNHbpWaWcWYP3,dresses
oversized-sweats dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLSwitchsweat3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLSwitchsweat3.png,Orange,No,1500,375,Orange,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,everyday; comfy; sporty,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat3,7990,9Cp7fBqTj8hvBAAdh,dresses
oversized-sweats dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLSwitchsweat4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLSwitchsweat4.png,Pink,No,1500,375,Pink,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,everyday; comfy; sporty,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat4,7991,byiYKJGw8Zzbt9uAm,dresses
painter's coverall,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPaint0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPaint0.png,Beige,No,1600,400,Beige,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; work,For sale,Overall,L,TopsTexOnepieceOverallLPaint0,10910,f46EfTKkDog4ng2bs,dresses
painter's coverall,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPaint1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPaint1.png,Green,No,1600,400,Green,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; work,For sale,Overall,L,TopsTexOnepieceOverallLPaint1,12021,4htkPc9TpCJJDv5wT,dresses
painter's coverall,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPaint2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPaint2.png,White,No,1600,400,White,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; work,For sale,Overall,L,TopsTexOnepieceOverallLPaint2,12022,wwAgwGbc6BDKCkwLg,dresses
pajama dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLPajamas0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLPajamas0.png,Navy blue,No,1200,300,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLPajamas0,11096,y3z8HxRdcrB9szWde,dresses
pajama dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLPajamas1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLPajamas1.png,Green,No,1200,300,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLPajamas1,11931,D4esgyazM2m52wrSe,dresses
pajama dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLPajamas2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLPajamas2.png,Gray,No,1200,300,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLPajamas2,11932,sGKAJ4A5S3kaRETrH,dresses
pajama dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLPajamas3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLPajamas3.png,Berry red,No,1200,300,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLPajamas3,11933,ac88r42SeCdZenuc8,dresses
pajama dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLPajamas4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLPajamas4.png,Brown,No,1200,300,Brown,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLPajamas4,11934,XHTtjH6eeuoeXFgP3,dresses
palatial tank dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNNile.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNNile.png,White,No,2520,630,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,formal,For sale,A-long,N,TopsTexOnepieceAlongNNile,3441,YGq2DbcARDEJNyRiD,dresses
parka and shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParkershirt0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParkershirt0.png,Blue,No,1600,400,Black,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; comfy,For sale,Rib,L,TopsTexOnepieceRibLParkershirt0,4468,Pr9oiWxadrqDwZZHm,dresses
parka and shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParkershirt1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParkershirt1.png,Yellow,No,1600,400,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; comfy,For sale,Rib,L,TopsTexOnepieceRibLParkershirt1,7992,ZJ8mFBsCjuJqxwXs6,dresses
parka and shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParkershirt2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParkershirt2.png,Red,No,1600,400,Black,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,everyday; comfy,For sale,Rib,L,TopsTexOnepieceRibLParkershirt2,7993,neCr4qDK6ueGwttNT,dresses
parka dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParka0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParka0.png,Yellow,No,1600,400,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,Rib,L,TopsTexOnepieceRibLParka0,3226,Ybwoh2SfcyNfqXddi,dresses
parka dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParka1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParka1.png,Orange,No,1600,400,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,Rib,L,TopsTexOnepieceRibLParka1,4160,pCqcMNfoJnx3CkLug,dresses
parka dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParka2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParka2.png,Blue,No,1600,400,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,Rib,L,TopsTexOnepieceRibLParka2,4161,phHyrch7gQ9ueyzdx,dresses
parka dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParka3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParka3.png,Green,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,everyday; comfy,For sale,Rib,L,TopsTexOnepieceRibLParka3,4162,ZH3Qpg9GysmBckroj,dresses
