Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,category
Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_4_0.png,Blue cat,Design,NA,NA,No,Yes,No,1,NFS,88,Light blue,Light blue,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale,FtrMomPot_Remake_4_0,4_0,7138,BHHxuYzAo7ZWfXvaX,miscellaneous
Mom's tea cozy,https://acnhcdn.com/latest/FtrIcon/FtrMomPot_Remake_5_0.png,Blue & gray,Design,NA,NA,No,Yes,No,1,NFS,88,Colorful,Black,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Dining,Does not play music,No lighting,Not for sale,FtrMomPot_Remake_5_0,5_0,7138,mwNxX2Cz3zhfyBfi6,miscellaneous
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_0_0.png,Quilted pattern,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrMomTissue_Remake_0_0,0_0,7140,t2qMKrjhBFyggjSoX,miscellaneous
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_1_0.png,Flowers,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,White,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrMomTissue_Remake_1_0,1_0,7140,bMkWsfYZFg3yQH2Xh,miscellaneous
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_2_0.png,Quilted animals,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrMomTissue_Remake_2_0,2_0,7140,cRmYKXpDR6cB3hGgK,miscellaneous
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_3_0.png,Fanciful quilted pattern,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrMomTissue_Remake_3_0,3_0,7140,sePqnNn8MrEQzKFFq,miscellaneous
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_4_0.png,Fruits,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrMomTissue_Remake_4_0,4_0,7140,s2iewGcx9Msc2dSm4,miscellaneous
Mom's tissue box,https://acnhcdn.com/latest/FtrIcon/FtrMomTissue_Remake_5_0.png,Denim with stripes,Cover pattern,NA,NA,No,Yes,No,1,NFS,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,No,Supplies,Does not play music,No lighting,Not for sale,FtrMomTissue_Remake_5_0,5_0,7140,vM9KL7jL4aufGebb5,miscellaneous
monarch butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectOhkabamadaraToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,420,Orange,Orange,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale,FtrInsectOhkabamadaraToy,NA,7091,sgcStTmcAh54XBuqo,miscellaneous
moray eel model,https://acnhcdn.com/latest/FtrIcon/FtrFishUtsuboToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,6000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishUtsuboToy,NA,7025,FBzZFBbmSA3ebv6pC,miscellaneous
mosquito model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,390,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale,FtrInsectKaToy,NA,5936,ZP2ctmwogKR6Jqssb,miscellaneous
moss ball,https://acnhcdn.com/latest/FtrIcon/FtrBonsaiKokedama.png,NA,NA,NA,NA,No,No,No,NA,720,180,Green,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,zen-style,None,None,None,No,Plants,Does not play music,No lighting,For sale,FtrBonsaiKokedama,NA,109,AbWzpJi5E7ZsnNJfG,miscellaneous
moth model,https://acnhcdn.com/latest/FtrIcon/FtrInsectGaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,390,Beige,Beige,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale,FtrInsectGaToy,NA,7056,RBhFGHXFPAiLNre3w,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_0.png,White,NA,Plain,Design,No,No,Yes,1,460,115,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_0_0,0_0,1870,8bfS85cNmeRSF8wit,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_1.png,White,NA,Square logo,Design,No,No,Yes,1,460,115,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_0_1,0_1,1870,G4ASEBS8APMFSN8PQ,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_2.png,White,NA,Round logo,Design,No,No,Yes,1,460,115,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_0_2,0_2,1870,dZXZpXDKp6Cutj3RG,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_3.png,White,NA,Fish,Design,No,No,Yes,1,460,115,White,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_0_3,0_3,1870,zPc4YPSq5wPcy3uuF,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_4.png,White,NA,Carrot,Design,No,No,Yes,1,460,115,White,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_0_4,0_4,1870,qWMRvAr9fhFAW9H9S,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_0_5.png,White,NA,Cheese,Design,No,No,Yes,1,460,115,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_0_5,0_5,1870,XPADQMdWmm8Bqm32D,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_0.png,Yellow,NA,Plain,Design,No,No,Yes,1,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_1_0,1_0,1870,bQFBAwbcD95iqRziH,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_1.png,Yellow,NA,Square logo,Design,No,No,Yes,1,460,115,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_1_1,1_1,1870,6uX4vYM7xWGA5WeGF,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_2.png,Yellow,NA,Round logo,Design,No,No,Yes,1,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_1_2,1_2,1870,rPyoZwAqdYns8fm4T,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_3.png,Yellow,NA,Fish,Design,No,No,Yes,1,460,115,Yellow,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_1_3,1_3,1870,ySdXasbwSjQeEt6RH,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_4.png,Yellow,NA,Carrot,Design,No,No,Yes,1,460,115,Yellow,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_1_4,1_4,1870,EtRnjPPnnub5T5sk7,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_1_5.png,Yellow,NA,Cheese,Design,No,No,Yes,1,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_1_5,1_5,1870,qEzeNf9PaiLH5XZad,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_0.png,Red,NA,Plain,Design,No,No,Yes,1,460,115,Red,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_2_0,2_0,1870,7BmG3ML42AiAv5QGy,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_1.png,Red,NA,Square logo,Design,No,No,Yes,1,460,115,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_2_1,2_1,1870,NNCPmrWPsg2FoBQDA,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_2.png,Red,NA,Round logo,Design,No,No,Yes,1,460,115,Red,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_2_2,2_2,1870,c5rhXwKN6GCP6d8vo,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_3.png,Red,NA,Fish,Design,No,No,Yes,1,460,115,Red,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_2_3,2_3,1870,CTk87GoxCfQrRGhpf,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_4.png,Red,NA,Carrot,Design,No,No,Yes,1,460,115,Red,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_2_4,2_4,1870,kXPm644McZumSwTLT,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_2_5.png,Red,NA,Cheese,Design,No,No,Yes,1,460,115,Red,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_2_5,2_5,1870,ajeNwPsnPavW5qpgy,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_0.png,Blue,NA,Plain,Design,No,No,Yes,1,460,115,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_3_0,3_0,1870,eZ86wYcwNnnD8bSce,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_1.png,Blue,NA,Square logo,Design,No,No,Yes,1,460,115,Blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_3_1,3_1,1870,D26b8jW4mk45LiZzZ,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_2.png,Blue,NA,Round logo,Design,No,No,Yes,1,460,115,Blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_3_2,3_2,1870,LNA2f9hnHfcXyw2rr,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_3.png,Blue,NA,Fish,Design,No,No,Yes,1,460,115,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_3_3,3_3,1870,s87bjbocmwm2WqLqp,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_4.png,Blue,NA,Carrot,Design,No,No,Yes,1,460,115,Blue,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_3_4,3_4,1870,7hWCMhX3Gjg2q8jDM,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_3_5.png,Blue,NA,Cheese,Design,No,No,Yes,1,460,115,Blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_3_5,3_5,1870,ASfNFsMB6yd7XFHTZ,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_4_0.png,Green,NA,Plain,Design,No,No,Yes,1,460,115,Green,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_4_0,4_0,1870,KyZHd8M8GjEmQ8hzL,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_4_1.png,Green,NA,Square logo,Design,No,No,Yes,1,460,115,Green,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_4_1,4_1,1870,JmsAiMuCv2Xyyd2Jc,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_4_2.png,Green,NA,Round logo,Design,No,No,Yes,1,460,115,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_4_2,4_2,1870,nERq4nq3958FrcNwG,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_4_3.png,Green,NA,Fish,Design,No,No,Yes,1,460,115,Green,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_4_3,4_3,1870,YEq4rqRepdyi2cSe9,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_4_4.png,Green,NA,Carrot,Design,No,No,Yes,1,460,115,Green,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_4_4,4_4,1870,GCWGN5yKnWZ5ydMvr,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_4_5.png,Green,NA,Cheese,Design,No,No,Yes,1,460,115,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_4_5,4_5,1870,ChodzE42GEjZTPRKy,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_5_0.png,Pink,NA,Plain,Design,No,No,Yes,1,460,115,Pink,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_5_0,5_0,1870,3HbZxThCfL37xr56K,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_5_1.png,Pink,NA,Square logo,Design,No,No,Yes,1,460,115,Pink,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_5_1,5_1,1870,2LmLdbiL7TZuz2RGG,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_5_2.png,Pink,NA,Round logo,Design,No,No,Yes,1,460,115,Pink,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_5_2,5_2,1870,9PxCCMcAfTjoCTbsi,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_5_3.png,Pink,NA,Fish,Design,No,No,Yes,1,460,115,Pink,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_5_3,5_3,1870,4gcq4bGaBWMF67RAo,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_5_4.png,Pink,NA,Carrot,Design,No,No,Yes,1,460,115,Pink,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_5_4,5_4,1870,oydDFcmSq22FzAQSD,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_5_5.png,Pink,NA,Cheese,Design,No,No,Yes,1,460,115,Pink,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_5_5,5_5,1870,NAQu7agDr6qoEZAxt,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_6_0.png,Turquoise,NA,Plain,Design,No,No,Yes,1,460,115,Light blue,Light blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_6_0,6_0,1870,YxRbkNNsgkSTpfn6e,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_6_1.png,Turquoise,NA,Square logo,Design,No,No,Yes,1,460,115,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_6_1,6_1,1870,sLhJcofkhJyqKTPhf,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_6_2.png,Turquoise,NA,Round logo,Design,No,No,Yes,1,460,115,Light blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_6_2,6_2,1870,Qao3iabvsJtBETCLR,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_6_3.png,Turquoise,NA,Fish,Design,No,No,Yes,1,460,115,Light blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_6_3,6_3,1870,iDQhK4bRtj38C8qp3,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_6_4.png,Turquoise,NA,Carrot,Design,No,No,Yes,1,460,115,Light blue,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_6_4,6_4,1870,ytznNFJvBYLytLRrA,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_6_5.png,Turquoise,NA,Cheese,Design,No,No,Yes,1,460,115,Light blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_6_5,6_5,1870,yfQyAR3sdZweYPJ7h,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_7_0.png,Black,NA,Plain,Design,No,No,Yes,1,460,115,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_7_0,7_0,1870,2vyRBHtG5tGFyNvQ3,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_7_1.png,Black,NA,Square logo,Design,No,No,Yes,1,460,115,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_7_1,7_1,1870,3p5zhgxEqJt8CZywN,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_7_2.png,Black,NA,Round logo,Design,No,No,Yes,1,460,115,Black,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_7_2,7_2,1870,vhLBpggKkpZ6eXvoL,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_7_3.png,Black,NA,Fish,Design,No,No,Yes,1,460,115,Black,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_7_3,7_3,1870,bFdzjebrDc6szwfKR,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_7_4.png,Black,NA,Carrot,Design,No,No,Yes,1,460,115,Black,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_7_4,7_4,1870,mbLEYt69HbDfiZkLJ,miscellaneous
mug,https://acnhcdn.com/latest/FtrIcon/FtrMug_Remake_7_5.png,Black,NA,Cheese,Design,No,No,Yes,1,460,115,Black,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale,FtrMug_Remake_7_5,7_5,1870,SMQvugBgThwvTXusP,miscellaneous
nail-art set,https://acnhcdn.com/latest/FtrIcon/FtrNailartset_Remake_0_0.png,Pink,NA,NA,NA,No,No,No,NA,1000,250,Pink,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,fancy,None,None,Yes,Beauty,Does not play music,No lighting,For sale,FtrNailartset_Remake_0_0,0_0,4076,ddEGBShTbijH7YPFB,miscellaneous
nail-art set,https://acnhcdn.com/latest/FtrIcon/FtrNailartset_Remake_1_0.png,Black,NA,NA,NA,No,No,No,NA,1000,250,Black,Colorful,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,fancy,None,None,Yes,Beauty,Does not play music,No lighting,For sale,FtrNailartset_Remake_1_0,1_0,4076,d4gSZKqGtMekTfrWx,miscellaneous
Napoleonfish model,https://acnhcdn.com/latest/FtrIcon/FtrFishNaporeonfishToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,30000,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishNaporeonfishToy,NA,6989,qXv6iHpv5NpATiq5Z,miscellaneous
neon tetra model,https://acnhcdn.com/latest/FtrIcon/FtrFishNeontetoraToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,1500,Light blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishNeontetoraToy,NA,6990,GsPionD6NiPDrb9Jk,miscellaneous
Newton's cradle,https://acnhcdn.com/latest/FtrIcon/FtrCradleNewton.png,NA,NA,NA,NA,No,No,No,NA,1300,325,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,school,facility,None,None,Yes,Facility Decor,Does not play music,No lighting,For sale,FtrCradleNewton,NA,8464,eWQCanbyvYGrx5rgc,miscellaneous
nibble fish model,https://acnhcdn.com/latest/FtrIcon/FtrFishDokutaafishToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,4500,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale,FtrFishDokutaafishToy,NA,6945,5tyrTQxqHnHLBXJjg,miscellaneous
Nintendo Switch,https://acnhcdn.com/latest/FtrIcon/FtrSwitch_Remake_0_0.png,Neon blue & neon red,,NA,NA,No,Yes,No,7,29980,7495,,,1x1,Nintendo,,1.1.0,child's room,living room,None,None,Yes,Game Console,Does not play music,Emission,For sale,FtrSwitch_Remake_0_0,0_0,12543,xbMhYY5KQyfGZf6cQ,miscellaneous
Nintendo Switch,https://acnhcdn.com/latest/FtrIcon/FtrSwitch_Remake_1_0.png,Gray,,NA,NA,No,Yes,No,7,29980,7495,,,1x1,Nintendo,,1.1.0,child's room,living room,None,None,Yes,Game Console,Does not play music,Emission,For sale,FtrSwitch_Remake_1_0,1_0,12543,M33kt7uPWPimowCGw,miscellaneous
